Term name,Parent Term Name,Term description,GUID,Parent GUID
Aphelidesmidae,,,e2bab79f-ac8e-11e3-805d-020044200006,90921bd0-39e3-42eb-94dd-2ad11523bdf5
apfelbeckiella trnowensis trnowensis,,,b00005e6a38250e2d1ad0d9e1a2f0d1a,efe22f28-ac8e-11e3-805d-020044200006
Apfelbeckiella trnowensis rhodopina,,,2bd8fe27-ac8f-11e3-805d-020044200006,efe22f28-ac8e-11e3-805d-020044200006
apfelbeckiella trnowensis golemanskyi,,,95f7768153db8064fe111ba5a8ca9708,efddc14d-ac8e-11e3-805d-020044200006
apfelbeckiella trnowensis dobrogica,,,51005197207ee71f63493aec58b769ce,efddbff8-ac8e-11e3-805d-020044200006
Apfelbeckiella trnowensis deliormana,,,2bd8ff7c-ac8f-11e3-805d-020044200006,efe22f28-ac8e-11e3-805d-020044200006
Apfelbeckiella trnowensis,,,efe22f28-ac8e-11e3-805d-020044200006,e3455e21-ac8e-11e3-805d-020044200006
apfelbeckiella rhodopina,,,9f555aadacf955f5d683d2ec0965ee61,2bd8fe27-ac8f-11e3-805d-020044200006
Apfelbeckiella golemanskii,,,efddc14d-ac8e-11e3-805d-020044200006,e3455e21-ac8e-11e3-805d-020044200006
Apfelbeckiella dobrogica,,,efddbff8-ac8e-11e3-805d-020044200006,e3455e21-ac8e-11e3-805d-020044200006
apfelbeckiella deliormana,,,471aec86266943e8105fcc50314e826b,2bd8ff7c-ac8f-11e3-805d-020044200006
apfelbeckiella byzantinum,,,159d9c256ff002f5fbe112bbe29a3e40,f012b147-ac8e-11e3-805d-020044200006
Apfelbeckiella byzantina,,,f012b147-ac8e-11e3-805d-020044200006,e3455e21-ac8e-11e3-805d-020044200006
apfelbeckiella bulgaricum,,,67a818aa137e38ae6d5ce1fd2649d2be,eff46e4f-ac8e-11e3-805d-020044200006
Apfelbeckiella bulgarica,,,eff46e4f-ac8e-11e3-805d-020044200006,e3455e21-ac8e-11e3-805d-020044200006
Apfelbeckiella beroni saetigera,,,2bdbe7c8-ac8f-11e3-805d-020044200006,f012b28c-ac8e-11e3-805d-020044200006
Apfelbeckiella beroni beroni,,,3380a402-c365-11e4-869f-239583ce8323,f012b28c-ac8e-11e3-805d-020044200006
Apfelbeckiella beroni,,,f012b28c-ac8e-11e3-805d-020044200006,e3455e21-ac8e-11e3-805d-020044200006
apfelbeckia wohlberedti,,,f778102f66a7488f7108c85dd12af981,efc2fe97-ac8e-11e3-805d-020044200006
Apfelbeckia synthesys,,,efc2ffdb-ac8e-11e3-805d-020044200006,e343166a-ac8e-11e3-805d-020044200006
apfelbeckia subterranea,,,9ca8511790ed04c50b4204d15eb95f73,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia silvivagum,,,393442b69167b83cc1b6347850bc2cb6,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia silvivaga,,,4166f44b02486bd693bcdd81c06e8d5a,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia mirabilis,,,a159b09f38bd7cbbd5ad9ead7df6cad5,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldii hebes,,,437444f8574338b6e55618545bf67e45,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldii flavipes,,,0099b7ee32e109e7fc6bee3b8f7071da,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldii caligulifer,,,4e2aca52c51d05ac71333717b2d70300,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldii,,,4aac9430921495c90e125902f32317e1,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldi miraculosa,,,84c534c34392620b33fc3eace2c88b5a,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldi lendenfeldi,,,419278db0cd7d3076ab1c5ba63c572fd,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldi herzegowinensis,,,52035c51baf06d496b6d22d5416db492,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldi herzegowinense,,,caf3ec0a1e2e2c70ecf6579a32778f14,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldi hebes,,,ab854aee0ebdf2117af20b10a17ae5bf,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldi flavipes,,,3f6a24d06e3012d9b386a5243790e432,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldi caligulifera,,,83d7d518b6b5b66688b949486a565f56,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldi caligulifer,,,a26a6718ecc2a4117226e974a409091e,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldi caligulfer,,,0ca01b3003211a0de9f978383e8f8e03,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldi abbreviatum,,,353da66e1ad57cdcd5ea3f01ee6c2869,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldi abbreviata,,,42fc041b3ae1c36fe9a19dc5f5e0c27b,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia lendenfeldi,,,98974eb15e024ecd921d3b71e314f913,efc2fe97-ac8e-11e3-805d-020044200006
Apfelbeckia insculpta,,,efc2fe97-ac8e-11e3-805d-020044200006,e343166a-ac8e-11e3-805d-020044200006
apfelbeckia hessei boldorini,,,fad6cc3a20bd3cff14cafec049d5038c,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia hessei boldorii,,,79eb1676267a546413974411fbb4514a,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia hessei,,,f82badfebc52e3e46d298b0e6cd913b0,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia enderleinii,,,65e041aa2f02997b0761d32f86fe89b6,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia enderleini,,,2643dd6478b6a64d317ed36811efe43a,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia duplocalca,,,9722e46b598b1f072b85377c813e52bc,efc2fe97-ac8e-11e3-805d-020044200006
Apfelbeckia brazzana,,,efc2fd47-ac8e-11e3-805d-020044200006,e343166a-ac8e-11e3-805d-020044200006
apfelbeckia albosignatum,,,a22e7d03e13ecd8f1f69a35ec0fbe9a8,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia albosignata,,,4c558976a3acc01e37049881cc64ef19,efc2fe97-ac8e-11e3-805d-020044200006
apfelbeckia albanica,,,7f258cbcfb9274ba7164e1f22a92f9a9,efc2fe97-ac8e-11e3-805d-020044200006
Apfelbeckia,,,e343166a-ac8e-11e3-805d-020044200006,e2cdc1ad-ac8e-11e3-805d-020044200006
Apeuthes maculatus,,,efe1f6bb-ac8e-11e3-805d-020044200006,e345ecf6-ac8e-11e3-805d-020044200006
apeuthes maculata,,,12fd3a8bab80730fb871a0f598ed89aa,efe1f6bb-ac8e-11e3-805d-020044200006
Apeuthes eydouxii,,,efe20131-ac8e-11e3-805d-020044200006,e345ecf6-ac8e-11e3-805d-020044200006
Apeuthes exustus,,,efe202af-ac8e-11e3-805d-020044200006,e345ecf6-ac8e-11e3-805d-020044200006
apeuthes exusta,,,9b1980b0501de5ef867299429981a898,efe202af-ac8e-11e3-805d-020044200006
apeuthes charactopyga,,,df820cfb089c6220904e40f22f1d5911,efe20131-ac8e-11e3-805d-020044200006
apatidea kohalana,,,dcc01f6de5a6c7c1f3a2231799b465c1,efc3d3fa-ac8e-11e3-805d-020044200006
apareiulus lapidarius,,,764ec035750c3f70d0c95cede9686cc6,f00d0765-ac8e-11e3-805d-020044200006
Apankura machu,,,e4901491-ac63-41e1-84c3-7631cfb26475,d8d7b74a-3557-4038-9314-136fc9fb72be
Apankura,,,d8d7b74a-3557-4038-9314-136fc9fb72be,c02be61d-b3a0-4d0b-b019-2c28fcd0f773
Apacheiulus pinalensis,,,f012b3d2-ac8e-11e3-805d-020044200006,e352dbcf-ac8e-11e3-805d-020044200006
Apacheiulus guadelupensis,,,eff17cbf-ac8e-11e3-805d-020044200006,e352dbcf-ac8e-11e3-805d-020044200006
Apacheiulus,,,e352dbcf-ac8e-11e3-805d-020044200006,e2bac71b-ac8e-11e3-805d-020044200006
Anurostreptus vittatus mentaveiensis,,,2bdb1496-ac8f-11e3-805d-020044200006,eff9bbb5-ac8e-11e3-805d-020044200006
Anurostreptus vittatus,,,eff9bbb5-ac8e-11e3-805d-020044200006,e3426363-ac8e-11e3-805d-020044200006
Anurostreptus sculptus,,,eff9b9a1-ac8e-11e3-805d-020044200006,e3426363-ac8e-11e3-805d-020044200006
anurostreptus rugosus,,,44535dc40929430536c738e1a002a674,efc152fe-ac8e-11e3-805d-020044200006
Anurostreptus pulvillatus,,,eff9ce41-ac8e-11e3-805d-020044200006,e3426363-ac8e-11e3-805d-020044200006
anurostreptus mundus,,,26c76dc4caa872b2b38a7b2a47b157ca,eff9b5db-ac8e-11e3-805d-020044200006
Anurostreptus modiglianii,,,effd6fc3-ac8e-11e3-805d-020044200006,e3426363-ac8e-11e3-805d-020044200006
Anurostreptus macrodontus,,,eff9d356-ac8e-11e3-805d-020044200006,e3426363-ac8e-11e3-805d-020044200006
Anurostreptus longispinus,,,eff9cf82-ac8e-11e3-805d-020044200006,e3426363-ac8e-11e3-805d-020044200006
Anurostreptus feae,,,efc1543d-ac8e-11e3-805d-020044200006,e3426363-ac8e-11e3-805d-020044200006
anurostreptus dorsolineatus,,,865b107a7d571838db84ee869c18d388,eff985ef-ac8e-11e3-805d-020044200006
anurostreptus corticosus,,,335f0c482d957f012e43fa555be8b785,f000367a-ac8e-11e3-805d-020044200006
Anurostreptus commutatus,,,eff9e2c9-ac8e-11e3-805d-020044200006,e3426363-ac8e-11e3-805d-020044200006
Anurostreptus barthelemyae,,,eff9e549-ac8e-11e3-805d-020044200006,e3426363-ac8e-11e3-805d-020044200006
anurostreptus aterrimus,,,894461949f61510ab3241d84c573d50d,efc06143-ac8e-11e3-805d-020044200006
Anurostreptus amphibolius,,,efc152fe-ac8e-11e3-805d-020044200006,e3426363-ac8e-11e3-805d-020044200006
Anurostreptus alticinctus karschi,,,337f7b68-c365-11e4-869f-239583ce8323,efc151c0-ac8e-11e3-805d-020044200006
Anurostreptus alticinctus,,,efc151c0-ac8e-11e3-805d-020044200006,e3426363-ac8e-11e3-805d-020044200006
anurostreptus alienus,,,3ed714318482f0629c56e1e106ac9d03,efc15e77-ac8e-11e3-805d-020044200006
anuroleptophyllum caucasicum,,,d070911b933b373fb46591c8e9ef92dc,efc3cad9-ac8e-11e3-805d-020044200006
antroverhoeffia mirabilis,,,f988a03e6d90f223048381e2577af042,efe5cd7e-ac8e-11e3-805d-020044200006
antroverhoeffia mirabile,,,3030651b625bdae54940ba136845e1e4,efe5cd7e-ac8e-11e3-805d-020044200006
antroverhoeffia hyalops,,,6fffbb688f01045eb044b01d92b74411,efe5cc03-ac8e-11e3-805d-020044200006
antroremya troglomontanum gracilipes,,,cca98c80f014cc3154722aa5c21f4d50,2bdb98f7-ac8f-11e3-805d-020044200006
antroremya troglomontanum,,,577ce4cae801b7a8f2e7722ec8fb6871,2bdb98f7-ac8f-11e3-805d-020044200006
antroremya gracilipes,,,893e1eee6c53ca61ae40579effa61465,2bdb98f7-ac8f-11e3-805d-020044200006
antroremya fritzii,,,d5ee8706a4f30c41a66da12700d14be4,2bdb98f7-ac8f-11e3-805d-020044200006
antroremya aristofer,,,2191c46426ae357d7fe6cd1a9b5fc28d,2bdb98f7-ac8f-11e3-805d-020044200006
antropetalum brazzanum,,,a3000134000d088eb3f71b7bdfe7949a,efc2fd47-ac8e-11e3-805d-020044200006
antromanfredia franciscoloi,,,304746135072db88186e4d7ff10a41f9,efe51f12-ac8e-11e3-805d-020044200006
antroleucosoma spelaea,,,42233c278340da44d6b05a1a1d21e681,f012bce7-ac8e-11e3-805d-020044200006
Antrokoreana uenoi,,,efc7ac45-ac8e-11e3-805d-020044200006,e34f5998-ac8e-11e3-805d-020044200006
Antrokoreana gracilipes,,,f012b513-ac8e-11e3-805d-020044200006,e34f5998-ac8e-11e3-805d-020044200006
Antrokoreana gamooi,,,efd8ae34-ac8e-11e3-805d-020044200006,e34f5998-ac8e-11e3-805d-020044200006
Antrokoreana,,,e34f5998-ac8e-11e3-805d-020044200006,e2bacafe-ac8e-11e3-805d-020044200006
Antrogonodesmus curiosus,,,f012b65a-ac8e-11e3-805d-020044200006,e357aaea-ac8e-11e3-805d-020044200006
Antrogonodesmus,,,e357aaea-ac8e-11e3-805d-020044200006,e2bab679-ac8e-11e3-805d-020044200006
antrodicus falcatus,,,a46e2a652e114d52085b75b0f5fb7f4f,efc32d3c-ac8e-11e3-805d-020044200006
Antrochodus isikawai,,,efd449df-ac8e-11e3-805d-020044200006,e35044c9-ac8e-11e3-805d-020044200006
antriadesmus mollis,,,fff866d4ace052196b41781ed39b3594,eff05344-ac8e-11e3-805d-020044200006
antriadesmus fragilis,,,7bd5b8480e7943bb46f28f6feee8a2df,eff05493-ac8e-11e3-805d-020044200006
antriadesmus debilis,,,9d439a97a3215903cedb1a1fe9443696,eff055d5-ac8e-11e3-805d-020044200006
Antisoma wheeleri,,,f012b7a8-ac8e-11e3-805d-020044200006,e357ac40-ac8e-11e3-805d-020044200006
Antiphonus diploconus,,,f012ba51-ac8e-11e3-805d-020044200006,e350e357-ac8e-11e3-805d-020044200006
Antiphonus conatus,,,efd75f48-ac8e-11e3-805d-020044200006,e350e357-ac8e-11e3-805d-020044200006
Antiphonus circulus,,,efd7670e-ac8e-11e3-805d-020044200006,e350e357-ac8e-11e3-805d-020044200006
Antiphonus capensis,,,efd764b3-ac8e-11e3-805d-020044200006,e350e357-ac8e-11e3-805d-020044200006
antillodesmus vincentii,,,8f64b019323316f9fa3033e4a2b5b527,eff17ed9-ac8e-11e3-805d-020044200006
Antillodesmus vincenti,,,eff17ed9-ac8e-11e3-805d-020044200006,e349b61f-ac8e-11e3-805d-020044200006
antillodesmus grenadanus,,,5501dd84aa99656287685d472d5ec100,eff17ed9-ac8e-11e3-805d-020044200006
Antillodesmus,,,e349b61f-ac8e-11e3-805d-020044200006,e2bab679-ac8e-11e3-805d-020044200006
antillauropus eucharis,,,d45107e137de91a657e4ad04aa4d9d0c,efc4e524-ac8e-11e3-805d-020044200006
Antillauropus,,,1238a251-251a-42e4-a2e9-760e743efe6b,e2aef119-ac8e-11e3-805d-020044200006
Antichtopauropus,,,5aae526e-4176-4a8b-913b-42fe68b5c6ab,199e72a9-1c25-4630-b49f-8bc9c54e38d2
Antichtopauropodidae,,,199e72a9-1c25-4630-b49f-8bc9c54e38d2,e2a0eb8c-ac8e-11e3-805d-020044200006
Antichiropus whistleri,,,efe42ca4-ac8e-11e3-805d-020044200006,e3433713-ac8e-11e3-805d-020044200006
antichiropus vittatus dorsalis,,,3b8a9421282f11858a94906137ec2bd6,2bd7c19f-ac8f-11e3-805d-020044200006
antichiropus vittatus,,,2ad86bece5a73c96303c17f2b352cda2,efc337e0-ac8e-11e3-805d-020044200006
Antichiropus variabilis nanus,,,2bdbe911-ac8f-11e3-805d-020044200006,f012bb9b-ac8e-11e3-805d-020044200006
Antichiropus variabilis ingens,,,3380a4a2-c365-11e4-869f-239583ce8323,f012bb9b-ac8e-11e3-805d-020044200006
Antichiropus variabilis,,,f012bb9b-ac8e-11e3-805d-020044200006,e3433713-ac8e-11e3-805d-020044200006
antichiropus teres,,,a90c123dc0670cfa2991964f344c99a6,efd5167d-ac8e-11e3-805d-020044200006
Antichiropus sulcatus,,,efe42def-ac8e-11e3-805d-020044200006,e3433713-ac8e-11e3-805d-020044200006
Antichiropus pustulosus,,,f012be34-ac8e-11e3-805d-020044200006,e3433713-ac8e-11e3-805d-020044200006
antichiropus nanus,,,76b3827d91871ae53ec321aa94e45194,2bdbe911-ac8f-11e3-805d-020044200006
Antichiropus monacanthus,,,efe42f3e-ac8e-11e3-805d-020044200006,e3433713-ac8e-11e3-805d-020044200006
Antichiropus minimus,,,efe43491-ac8e-11e3-805d-020044200006,e3433713-ac8e-11e3-805d-020044200006
Antichiropus mammillifer,,,efd5f265-ac8e-11e3-805d-020044200006,e3433713-ac8e-11e3-805d-020044200006
Antichiropus humphreysi,,,efdd5d4d-ac8e-11e3-805d-020044200006,e3433713-ac8e-11e3-805d-020044200006
Antichiropus fossulifrons,,,efe4333e-ac8e-11e3-805d-020044200006,e3433713-ac8e-11e3-805d-020044200006
antichiropus dorsalis,,,2014dc761a9730bd60e6b43b486a8c00,2bd7c19f-ac8f-11e3-805d-020044200006
antichirogonus laevisulcata,,,88f1151ae354816118a0163fbfd045eb,f0074998-ac8e-11e3-805d-020044200006
Anthroleucosomini,,,1e538c8a-3429-4414-afd7-4c897a68642d,0ee400c0-1990-4c6f-93c4-b2c973599852
Anthroleucosomatini,,,0ee400c0-1990-4c6f-93c4-b2c973599852,e2cc85bf-ac8e-11e3-805d-020044200006
Anthroleucosoma spelaeum,,,f012bce7-ac8e-11e3-805d-020044200006,e34c84d5-ac8e-11e3-805d-020044200006
anthroleucosoma spelaea,,,fa832d7653405deeb44f019b8e893656,f012bce7-ac8e-11e3-805d-020044200006
Anthroleucosoma banaticum,,,f012c5ba-ac8e-11e3-805d-020044200006,e34c84d5-ac8e-11e3-805d-020044200006
anthroherposoma vignai vignai,,,457ce18d2c2b7be46061ee00bf5280f8,2bd94126-ac8f-11e3-805d-020044200006
anthroherposoma vignai inerme,,,de60e8cc3dd3193767e5ea9144935a71,2bd946e9-ac8f-11e3-805d-020044200006
anthroherposoma vignai elegans,,,279eeb08e75a24050f96d18fe53198cb,2bd942db-ac8f-11e3-805d-020044200006
anthroherposoma vignai draco,,,d57d3980ba1c8f97c2134062a50bf1c6,2bd94432-ac8f-11e3-805d-020044200006
anthroherposoma vignai,,,05114eea547dd0ba579951436050930e,2bd94126-ac8f-11e3-805d-020044200006
anthroherposoma sanfilippoi sanfilippoi,,,4feb8562055c6c2ce6a6907fad09f8df,2bd949e6-ac8f-11e3-805d-020044200006
anthroherposoma sanfilippoi dronerae,,,164ccce2617232a5c0f3f1ef794574b3,2bd9488a-ac8f-11e3-805d-020044200006
anthroherposoma sanfilippoi digheae,,,784434058e99e556c6ab981ff30db200,2bd94589-ac8f-11e3-805d-020044200006
anthroherposoma sanfilippoi bosseae,,,8c36b603436b2217c0b81ea3f41b7903,2bd95115-ac8f-11e3-805d-020044200006
anthroherposoma sanfilippoi,,,087f0aa77b376956c07b11edafc26390,2bd949e6-ac8f-11e3-805d-020044200006
anthroherposoma morisii,,,59f8e170337351763166c2adb4f0f08c,efe51760-ac8e-11e3-805d-020044200006
anthroherposoma hyalops,,,25ca4135423c01b5b3c122c3a40d50e6,efe5cc03-ac8e-11e3-805d-020044200006
anthroherposoma franciscoloi,,,f1cd8bcc8b7ee064eea4bccaf362a63f,efe51f12-ac8e-11e3-805d-020044200006
anthroherposoma bonzanoi,,,3f8ca86caf1287f8fa31d9f6c75b8f66,efe51dc9-ac8e-11e3-805d-020044200006
anthroherposoma angustum,,,5c427f45c63eafd6f07a96cc74d1ad1d,efe51c83-ac8e-11e3-805d-020044200006
Anthracodesmus macconochiei,,,50f0975d-a8ae-40bc-aa5f-cb76b2a88c7c,ccecaf60-6357-43f0-99d5-d423db065c35
Anthracodesmus,,,ccecaf60-6357-43f0-99d5-d423db065c35,e7de31ca-a78a-4b12-9c97-083c76e851bc
Anthogonopus acutangulus,,,efd65094-ac8e-11e3-805d-020044200006,e350af9c-ac8e-11e3-805d-020044200006
Anthogonidae,,,e2cc883d-ac8e-11e3-805d-020044200006,699a2358-8952-41bb-9c2b-dfa4ba9d9631
anthogona variegatum,,,4c7789103ae60104f3d58f981d9712d5,f012c435-ac8e-11e3-805d-020044200006
Anthogona variegata,,,f012c435-ac8e-11e3-805d-020044200006,e34c8741-ac8e-11e3-805d-020044200006
Anthogona britannica,,,efccc318-ac8e-11e3-805d-020044200006,e34c8741-ac8e-11e3-805d-020044200006
Anthogona,,,e34c8741-ac8e-11e3-805d-020044200006,e2cc883d-ac8e-11e3-805d-020044200006
Antheromorpha uncinata,,,b7b36f8b-d4b8-4cd8-aaeb-a5321be194cf,e346286f-ac8e-11e3-805d-020044200006
Antheromorpha pardalis,,,efd5f122-ac8e-11e3-805d-020044200006,e346286f-ac8e-11e3-805d-020044200006
antheromorpha miranda,,,95825569e23b60c1dd1d43843b983c96,f00a8874-ac8e-11e3-805d-020044200006
antheromorpha melanopleuris,,,311ec08cea33d1b06dc7482a458e3814,efe353ea-ac8e-11e3-805d-020044200006
Antheromorpha harpaga,,,efe203f4-ac8e-11e3-805d-020044200006,e346286f-ac8e-11e3-805d-020044200006
Antheromorpha festiva,,,efe20538-ac8e-11e3-805d-020044200006,e346286f-ac8e-11e3-805d-020044200006
Antheromorpha comotti,,,efd5efe2-ac8e-11e3-805d-020044200006,e346286f-ac8e-11e3-805d-020044200006
Antheromorpha bivittata,,,efd5f4ef-ac8e-11e3-805d-020044200006,e346286f-ac8e-11e3-805d-020044200006
Antheromorpha bistriata,,,efd5f638-ac8e-11e3-805d-020044200006,e346286f-ac8e-11e3-805d-020044200006
Antheromorpha,,,e346286f-ac8e-11e3-805d-020044200006,7192e65f-5515-40de-952c-dbd447344f45
Antennipatus montceauensis,,,2f2c2a43-35dd-493a-bc17-2f0580630eda,f2d1697c-3a05-487c-866f-abb1f1cb0fd7
Antennipatus,,,f2d1697c-3a05-487c-866f-abb1f1cb0fd7,0fef4afe-4de7-4bda-90e0-424d5a733ffa
Antarcticarcinus pagoda,,,fc721c2d-bfba-4d1e-b6fb-ddbde50103b7,dedf1183-c6a1-4fbb-b7a5-aa9bd327b172
Antarcticarcinus,,,dedf1183-c6a1-4fbb-b7a5-aa9bd327b172,90399c91-4708-4a98-b9fe-b432f9e85d83
Ansiulus matumotoi,,,f012c28c-ac8e-11e3-805d-020044200006,e34efa7c-ac8e-11e3-805d-020044200006
Ansiulus legitimus,,,efd8b5a9-ac8e-11e3-805d-020044200006,e34efa7c-ac8e-11e3-805d-020044200006
ansiulus koreanus boninensis,,,d18ed6ee9740b40c16808c5097f54e02,2bd98a0c-ac8f-11e3-805d-020044200006
ansiulus koreanus,,,f1c0d0fb49bf53280276db4a1b464a54,efe6a648-ac8e-11e3-805d-020044200006
Ansiulus deminutus,,,eff92b07-ac8e-11e3-805d-020044200006,e34efa7c-ac8e-11e3-805d-020044200006
Ansiulus aberrans,,,efc5ef03-ac8e-11e3-805d-020044200006,e34efa7c-ac8e-11e3-805d-020044200006
Ansiulus,,,e34efa7c-ac8e-11e3-805d-020044200006,e2bacd4a-ac8e-11e3-805d-020044200006
Anopsxenus indicus,,,f012bfb9-ac8e-11e3-805d-020044200006,e351eec6-ac8e-11e3-805d-020044200006
Anopsxenus caboverdus,,,efe72eeb-ac8e-11e3-805d-020044200006,e351eec6-ac8e-11e3-805d-020044200006
Anopsobius wrighti,,,f30ef09e-ac8e-11e3-805d-020044200006,e3c09844-ac8e-11e3-805d-020044200006
Anopsobius schwabei,,,032c0ef6-ac8f-11e3-805d-020044200006,e3c09844-ac8e-11e3-805d-020044200006
Anopsobius relictus,,,025cf41b-ac8f-11e3-805d-020044200006,e3c09844-ac8e-11e3-805d-020044200006
Anopsobius productus,,,f2f416cd-ac8e-11e3-805d-020044200006,e3c09844-ac8e-11e3-805d-020044200006
Anopsobius patagonicus patagonicus,,,2cb85cce-ac8f-11e3-805d-020044200006,f30fe4d4-ac8e-11e3-805d-020044200006
Anopsobius patagonicus calcaratus,,"possibly introduced (Lawrence, 1984, Centipedes Millipedes S. Afr.:59)",2cb8000a-ac8f-11e3-805d-020044200006,f30fe4d4-ac8e-11e3-805d-020044200006
Anopsobius patagonicus,,,f30fe4d4-ac8e-11e3-805d-020044200006,e3c09844-ac8e-11e3-805d-020044200006
Anopsobius neozelanicus,,,f2f421a9-ac8e-11e3-805d-020044200006,e3c09844-ac8e-11e3-805d-020044200006
Anopsobius macfaydeni,,,f30eeefe-ac8e-11e3-805d-020044200006,e3c09844-ac8e-11e3-805d-020044200006
Anopsobius giribeti,,,f30c96d5-ac8e-11e3-805d-020044200006,e3c09844-ac8e-11e3-805d-020044200006
Anopsobius diversus,,,020409ec-ac8f-11e3-805d-020044200006,e3c09844-ac8e-11e3-805d-020044200006
Anopsobius actius,,,032c375d-ac8f-11e3-805d-020044200006,e3c09844-ac8e-11e3-805d-020044200006
Anopsobius,,,e3c09844-ac8e-11e3-805d-020044200006,1ae6d40e-4730-4a55-8f19-6e81c2fcf54e
Anopsobiinae,,,1ae6d40e-4730-4a55-8f19-6e81c2fcf54e,e2a19d72-ac8e-11e3-805d-020044200006
Anopsobiella dawydoffi,,,f30a7153-ac8e-11e3-805d-020044200006,e3c5ca30-ac8e-11e3-805d-020044200006
anoplopetalum blanci,,,283170d6f151d9e4d63e4955d9a835bd,2d07e316-d5d8-11e3-805d-020044200006
Anoplokaros keerensis,,,05d41a04-ac8f-11e3-805d-020044200006,e564e420-ac8e-11e3-805d-020044200006
Anoplokaros,,,e564e420-ac8e-11e3-805d-020044200006,e2c01e21-ac8e-11e3-805d-020044200006
anoploiulus pusillus,,,1222c1428a2ec56d86308055666c9174,eff8a813-ac8e-11e3-805d-020044200006
anoplodesmus xanthotrichus,,,2094cd2a0c72916792bc5a72f17dcf38,effa679b-ac8e-11e3-805d-020044200006
Anoplodesmus tarmani,,,f01b01f8-ac8e-11e3-805d-020044200006,e345906d-ac8e-11e3-805d-020044200006
Anoplodesmus tanjoricus,,,efd5f780-ac8e-11e3-805d-020044200006,e345906d-ac8e-11e3-805d-020044200006
anoplodesmus subcylindricus,,,e579ed8e902c1464d163ec626d167d91,f01aff5d-ac8e-11e3-805d-020044200006
Anoplodesmus striolatus,,,efd5f8cc-ac8e-11e3-805d-020044200006,e345906d-ac8e-11e3-805d-020044200006
Anoplodesmus stadelmanni,,,efe72d97-ac8e-11e3-805d-020044200006,e345906d-ac8e-11e3-805d-020044200006
Anoplodesmus solitarius,,,efd5fcc5-ac8e-11e3-805d-020044200006,e345906d-ac8e-11e3-805d-020044200006
anoplodesmus simplex,,,fde1d85856978a7c2dc3eef244dd2051,f01b00ab-ac8e-11e3-805d-020044200006
anoplodesmus similis,,,278d2dfd35948f0fba52771e258119bf,f01b0730-ac8e-11e3-805d-020044200006
anoplodesmus schawalleri,,,cf9f5d62396170472e899065c39306e4,f01b05df-ac8e-11e3-805d-020044200006
anoplodesmus saussurei,,,de037630bbd51f907faa25e76ee8bbf0,efe4dd56-ac8e-11e3-805d-020044200006
Anoplodesmus sabulosus,,,efe73580-ac8e-11e3-805d-020044200006,e345906d-ac8e-11e3-805d-020044200006
anoplodesmus rufocinctus,,,5872ce6c0f37b7d6e440308ded059653,f00d7ff6-ac8e-11e3-805d-020044200006
Anoplodesmus pinguis,,,efe431e0-ac8e-11e3-805d-020044200006,e345906d-ac8e-11e3-805d-020044200006
Anoplodesmus obesus,,,efd5fb90-ac8e-11e3-805d-020044200006,e345906d-ac8e-11e3-805d-020044200006
anoplodesmus mutilatus,,,a2770fb19d18f25a8ba4d26ed48c726f,efe0c15b-ac8e-11e3-805d-020044200006
anoplodesmus martensi,,,0decd720da6932a88da90ff2d8db7f47,f01b0492-ac8e-11e3-805d-020044200006
anoplodesmus luctuosus,,,59c81f9e9c796fad24aeb3ec4638d235,efe30fb8-ac8e-11e3-805d-020044200006
Anoplodesmus loebli,,,f01b087e-ac8e-11e3-805d-020044200006,e345906d-ac8e-11e3-805d-020044200006
anoplodesmus layardi,,,bdee62d83292fc66708ee056f855290f,efcd93e9-ac8e-11e3-805d-020044200006
anoplodesmus kelaarti,,,b8e43c58cdf491b28fcbbce35cf0ff73,efe219c8-ac8e-11e3-805d-020044200006
